date,narration,debit,credit,balance,account_number
2024-06-21 06:00:00,TRANSFER TO JOHN DOE,15000,0,67095000,1234567890
2024-06-21 12:00:00,INWARD TRANSFER,184000,0,66911000,1234567890
2024-06-21 18:00:00,ATM WITHDRAWAL,5000,0,66906000,1234567890
2024-06-22 00:00:00,POS PURCHASE VENDOR X,0,100000,67006000,1234567890
2024-06-22 06:00:00,ATM WITHDRAWAL,5000,0,67001000,1234567890
2024-06-22 12:00:00,INWARD TRANSFER,5000,0,66996000,1234567890
2024-06-22 18:00:00,ATM WITHDRAWAL,5000,0,66991000,1234567890
2024-06-23 00:00:00,ATM WITHDRAWAL,5000,0,66986000,1234567890
2024-06-23 06:00:00,SALARY PAYMENT,0,100000,67086000,1234567890
2024-06-23 12:00:00,BANK CHARGE COMMISSION,5000,0,67081000,1234567890
2024-06-23 18:00:00,POS PURCHASE VENDOR X,0,2400000,69481000,1234567890
2024-06-24 00:00:00,TRANSFER TO JOHN DOE,50000,0,69431000,1234567890
2024-06-24 06:00:00,ATM WITHDRAWAL,5000,0,69426000,1234567890
2024-06-24 12:00:00,ATM WITHDRAWAL,184000,0,69242000,1234567890
2024-06-24 18:00:00,SALARY PAYMENT,0,2400000,71642000,1234567890
2024-06-25 00:00:00,TRANSFER TO JOHN DOE,0,2400000,74042000,1234567890
2024-06-25 06:00:00,POS PURCHASE VENDOR X,5000,0,74037000,1234567890
2024-06-25 12:00:00,INWARD TRANSFER,184000,0,73853000,1234567890
2024-06-25 18:00:00,BANK CHARGE COMMISSION,184000,0,73669000,1234567890
2024-06-26 00:00:00,TRANSFER TO JOHN DOE,5000,0,73664000,1234567890
2024-06-26 06:00:00,ATM WITHDRAWAL,184000,0,73480000,1234567890
2024-06-26 12:00:00,INWARD TRANSFER,0,0,73480000,1234567890
2024-06-26 18:00:00,BANK CHARGE COMMISSION,5000,0,73475000,1234567890
2024-06-27 00:00:00,TRANSFER TO JOHN DOE,5000,0,73470000,1234567890
2024-06-27 06:00:00,ATM WITHDRAWAL,5000,0,73465000,1234567890
2024-06-27 12:00:00,POS PURCHASE VENDOR X,50000,0,73415000,1234567890
2024-06-27 18:00:00,TRANSFER TO JOHN DOE,5000,0,73410000,1234567890
2024-06-28 00:00:00,ATM WITHDRAWAL,15000,0,73395000,1234567890
2024-06-28 06:00:00,INWARD TRANSFER,15000,0,73380000,1234567890
2024-06-28 12:00:00,TRANSFER TO JOHN DOE,0,2400000,75780000,1234567890
2024-06-28 18:00:00,BANK CHARGE COMMISSION,50000,0,75730000,1234567890
2024-06-29 00:00:00,POS PURCHASE VENDOR X,50000,0,75680000,1234567890
2024-06-29 06:00:00,TRANSFER TO JOHN DOE,184000,0,75496000,1234567890
2024-06-29 12:00:00,SALARY PAYMENT,5000,0,75491000,1234567890
2024-06-29 18:00:00,TRANSFER TO JOHN DOE,15000,0,75476000,1234567890
2024-06-30 00:00:00,SALARY PAYMENT,50000,0,75426000,1234567890
2024-06-30 06:00:00,POS PURCHASE VENDOR X,15000,0,75411000,1234567890
2024-06-30 12:00:00,SALARY PAYMENT,15000,0,75396000,1234567890
2024-06-30 18:00:00,INWARD TRANSFER,5000,0,75391000,1234567890
2024-07-01 00:00:00,BANK CHARGE COMMISSION,15000,0,75376000,1234567890
2024-07-01 06:00:00,ATM WITHDRAWAL,0,2400000,77776000,1234567890
2024-07-01 12:00:00,INWARD TRANSFER,0,100000,77876000,1234567890
2024-07-01 18:00:00,ATM WITHDRAWAL,50000,0,77826000,1234567890
2024-07-02 00:00:00,SALARY PAYMENT,50000,0,77776000,1234567890
2024-07-02 06:00:00,BANK CHARGE COMMISSION,184000,0,77592000,1234567890
2024-07-02 12:00:00,INWARD TRANSFER,15000,0,77577000,1234567890
2024-07-02 18:00:00,TRANSFER TO JOHN DOE,50000,0,77527000,1234567890
2024-07-03 00:00:00,INWARD TRANSFER,5000,0,77522000,1234567890
2024-07-03 06:00:00,ATM WITHDRAWAL,50000,0,77472000,1234567890
2024-07-03 12:00:00,TRANSFER TO JOHN DOE,0,0,77472000,1234567890
2024-07-03 18:00:00,POS PURCHASE VENDOR X,15000,0,77457000,1234567890
2024-07-04 00:00:00,INWARD TRANSFER,0,0,77457000,1234567890
2024-07-04 06:00:00,INWARD TRANSFER,50000,0,77407000,1234567890
2024-07-04 12:00:00,TRANSFER TO JOHN DOE,50000,0,77357000,1234567890
2024-07-04 18:00:00,INWARD TRANSFER,0,2400000,79757000,1234567890
2024-07-05 00:00:00,TRANSFER TO JOHN DOE,184000,0,79573000,1234567890
2024-07-05 06:00:00,POS PURCHASE VENDOR X,184000,0,79389000,1234567890
2024-07-05 12:00:00,INWARD TRANSFER,50000,0,79339000,1234567890
2024-07-05 18:00:00,ATM WITHDRAWAL,184000,0,79155000,1234567890
2024-07-06 00:00:00,INWARD TRANSFER,0,100000,79255000,1234567890
2024-07-06 06:00:00,TRANSFER TO JOHN DOE,15000,0,79240000,1234567890
2024-07-06 12:00:00,TRANSFER TO JOHN DOE,50000,0,79190000,1234567890
2024-07-06 18:00:00,ATM WITHDRAWAL,5000,0,79185000,1234567890
2024-07-07 00:00:00,ATM WITHDRAWAL,184000,0,79001000,1234567890
2024-07-07 06:00:00,TRANSFER TO JOHN DOE,184000,0,78817000,1234567890
2024-07-07 12:00:00,SALARY PAYMENT,5000,0,78812000,1234567890
2024-07-07 18:00:00,TRANSFER TO JOHN DOE,5000,0,78807000,1234567890
2024-07-08 00:00:00,INWARD TRANSFER,0,100000,78907000,1234567890
2024-07-08 06:00:00,TRANSFER TO JOHN DOE,0,100000,79007000,1234567890
2024-07-08 12:00:00,ATM WITHDRAWAL,184000,0,78823000,1234567890
2024-07-08 18:00:00,INWARD TRANSFER,15000,0,78808000,1234567890
2024-07-09 00:00:00,TRANSFER TO JOHN DOE,0,0,78808000,1234567890
2024-07-09 06:00:00,POS PURCHASE VENDOR X,0,100000,78908000,1234567890
2024-07-09 12:00:00,ATM WITHDRAWAL,50000,0,78858000,1234567890
2024-07-09 18:00:00,SALARY PAYMENT,50000,0,78808000,1234567890
2024-07-10 00:00:00,POS PURCHASE VENDOR X,0,100000,78908000,1234567890
2024-07-10 06:00:00,INWARD TRANSFER,15000,0,78893000,1234567890
2024-07-10 12:00:00,ATM WITHDRAWAL,184000,0,78709000,1234567890
2024-07-10 18:00:00,INWARD TRANSFER,5000,0,78704000,1234567890
2024-07-11 00:00:00,BANK CHARGE COMMISSION,0,0,78704000,1234567890
2024-07-11 06:00:00,ATM WITHDRAWAL,15000,0,78689000,1234567890
2024-07-11 12:00:00,INWARD TRANSFER,15000,0,78674000,1234567890
2024-07-11 18:00:00,POS PURCHASE VENDOR X,15000,0,78659000,1234567890
2024-07-12 00:00:00,INWARD TRANSFER,0,2400000,81059000,1234567890
2024-07-12 06:00:00,TRANSFER TO JOHN DOE,0,0,81059000,1234567890
2024-07-12 12:00:00,TRANSFER TO JOHN DOE,15000,0,81044000,1234567890
2024-07-12 18:00:00,POS PURCHASE VENDOR X,15000,0,81029000,1234567890
2024-07-13 00:00:00,INWARD TRANSFER,0,0,81029000,1234567890
2024-07-13 06:00:00,ATM WITHDRAWAL,184000,0,80845000,1234567890
2024-07-13 12:00:00,POS PURCHASE VENDOR X,0,100000,80945000,1234567890
2024-07-13 18:00:00,INWARD TRANSFER,50000,0,80895000,1234567890
2024-07-14 00:00:00,BANK CHARGE COMMISSION,15000,0,80880000,1234567890
2024-07-14 06:00:00,TRANSFER TO JOHN DOE,184000,0,80696000,1234567890
2024-07-14 12:00:00,POS PURCHASE VENDOR X,5000,0,80691000,1234567890
2024-07-14 18:00:00,INWARD TRANSFER,0,2400000,83091000,1234567890
2024-07-15 00:00:00,BANK CHARGE COMMISSION,15000,0,83076000,1234567890
2024-07-15 06:00:00,TRANSFER TO JOHN DOE,0,100000,83176000,1234567890
2024-07-15 12:00:00,BANK CHARGE COMMISSION,5000,0,83171000,1234567890
2024-07-15 18:00:00,SALARY PAYMENT,0,100000,83271000,1234567890
2024-07-16 00:00:00,POS PURCHASE VENDOR X,184000,0,83087000,1234567890
2024-07-16 06:00:00,INWARD TRANSFER,5000,0,83082000,1234567890
2024-07-16 12:00:00,BANK CHARGE COMMISSION,50000,0,83032000,1234567890
2024-07-16 18:00:00,BANK CHARGE COMMISSION,50000,0,82982000,1234567890
2024-07-17 00:00:00,BANK CHARGE COMMISSION,15000,0,82967000,1234567890
2024-07-17 06:00:00,ATM WITHDRAWAL,50000,0,82917000,1234567890
2024-07-17 12:00:00,BANK CHARGE COMMISSION,0,100000,83017000,1234567890
2024-07-17 18:00:00,INWARD TRANSFER,184000,0,82833000,1234567890
2024-07-18 00:00:00,INWARD TRANSFER,50000,0,82783000,1234567890
2024-07-18 06:00:00,INWARD TRANSFER,15000,0,82768000,1234567890
2024-07-18 12:00:00,TRANSFER TO JOHN DOE,0,0,82768000,1234567890
2024-07-18 18:00:00,BANK CHARGE COMMISSION,15000,0,82753000,1234567890
2024-07-19 00:00:00,POS PURCHASE VENDOR X,15000,0,82738000,1234567890
2024-07-19 06:00:00,TRANSFER TO JOHN DOE,184000,0,82554000,1234567890
2024-07-19 12:00:00,SALARY PAYMENT,184000,0,82370000,1234567890
2024-07-19 18:00:00,ATM WITHDRAWAL,15000,0,82355000,1234567890
2024-07-20 00:00:00,INWARD TRANSFER,15000,0,82340000,1234567890
2024-07-20 06:00:00,ATM WITHDRAWAL,50000,0,82290000,1234567890
2024-07-20 12:00:00,TRANSFER TO JOHN DOE,50000,0,82240000,1234567890
2024-07-20 18:00:00,ATM WITHDRAWAL,5000,0,82235000,1234567890
2024-07-21 00:00:00,TRANSFER TO JOHN DOE,184000,0,82051000,1234567890
2024-07-21 06:00:00,SALARY PAYMENT,50000,0,82001000,1234567890
2024-07-21 12:00:00,ATM WITHDRAWAL,15000,0,81986000,1234567890
2024-07-21 18:00:00,INWARD TRANSFER,50000,0,81936000,1234567890
2024-07-22 00:00:00,SALARY PAYMENT,5000,0,81931000,1234567890
2024-07-22 06:00:00,BANK CHARGE COMMISSION,50000,0,81881000,1234567890
2024-07-22 12:00:00,INWARD TRANSFER,15000,0,81866000,1234567890
2024-07-22 18:00:00,SALARY PAYMENT,50000,0,81816000,1234567890
2024-07-23 00:00:00,INWARD TRANSFER,50000,0,81766000,1234567890
2024-07-23 06:00:00,INWARD TRANSFER,184000,0,81582000,1234567890
2024-07-23 12:00:00,BANK CHARGE COMMISSION,184000,0,81398000,1234567890
2024-07-23 18:00:00,INWARD TRANSFER,5000,0,81393000,1234567890
2024-07-24 00:00:00,TRANSFER TO JOHN DOE,5000,0,81388000,1234567890
2024-07-24 06:00:00,SALARY PAYMENT,50000,0,81338000,1234567890
2024-07-24 12:00:00,ATM WITHDRAWAL,184000,0,81154000,1234567890
2024-07-24 18:00:00,BANK CHARGE COMMISSION,184000,0,80970000,1234567890
2024-07-25 00:00:00,POS PURCHASE VENDOR X,50000,0,80920000,1234567890
2024-07-25 06:00:00,SALARY PAYMENT,184000,0,80736000,1234567890
2024-07-25 12:00:00,TRANSFER TO JOHN DOE,0,0,80736000,1234567890
2024-07-25 18:00:00,SALARY PAYMENT,15000,0,80721000,1234567890
2024-07-26 00:00:00,BANK CHARGE COMMISSION,0,2400000,83121000,1234567890
2024-07-26 06:00:00,ATM WITHDRAWAL,0,2400000,85521000,1234567890
2024-07-26 12:00:00,BANK CHARGE COMMISSION,0,0,85521000,1234567890
2024-07-26 18:00:00,TRANSFER TO JOHN DOE,184000,0,85337000,1234567890
2024-07-27 00:00:00,TRANSFER TO JOHN DOE,50000,0,85287000,1234567890
2024-07-27 06:00:00,SALARY PAYMENT,5000,0,85282000,1234567890
2024-07-27 12:00:00,POS PURCHASE VENDOR X,15000,0,85267000,1234567890
2024-07-27 18:00:00,INWARD TRANSFER,15000,0,85252000,1234567890
2024-07-28 00:00:00,ATM WITHDRAWAL,0,2400000,87652000,1234567890
2024-07-28 06:00:00,SALARY PAYMENT,5000,0,87647000,1234567890
2024-07-28 12:00:00,TRANSFER TO JOHN DOE,50000,0,87597000,1234567890
2024-07-28 18:00:00,TRANSFER TO JOHN DOE,5000,0,87592000,1234567890
2024-07-29 00:00:00,ATM WITHDRAWAL,5000,0,87587000,1234567890
2024-07-29 06:00:00,SALARY PAYMENT,15000,0,87572000,1234567890
2024-07-29 12:00:00,TRANSFER TO JOHN DOE,184000,0,87388000,1234567890
2024-07-29 18:00:00,POS PURCHASE VENDOR X,0,100000,87488000,1234567890
2024-07-30 00:00:00,POS PURCHASE VENDOR X,184000,0,87304000,1234567890
2024-07-30 06:00:00,INWARD TRANSFER,15000,0,87289000,1234567890
2024-07-30 12:00:00,SALARY PAYMENT,5000,0,87284000,1234567890
2024-07-30 18:00:00,SALARY PAYMENT,0,2400000,89684000,1234567890
2024-07-31 00:00:00,SALARY PAYMENT,50000,0,89634000,1234567890
2024-07-31 06:00:00,BANK CHARGE COMMISSION,50000,0,89584000,1234567890
2024-07-31 12:00:00,ATM WITHDRAWAL,5000,0,89579000,1234567890
2024-07-31 18:00:00,POS PURCHASE VENDOR X,184000,0,89395000,1234567890
2024-08-01 00:00:00,POS PURCHASE VENDOR X,184000,0,89211000,1234567890
2024-08-01 06:00:00,POS PURCHASE VENDOR X,0,0,89211000,1234567890
2024-08-01 12:00:00,POS PURCHASE VENDOR X,15000,0,89196000,1234567890
2024-08-01 18:00:00,INWARD TRANSFER,184000,0,89012000,1234567890
2024-08-02 00:00:00,TRANSFER TO JOHN DOE,50000,0,88962000,1234567890
2024-08-02 06:00:00,SALARY PAYMENT,50000,0,88912000,1234567890
2024-08-02 12:00:00,POS PURCHASE VENDOR X,50000,0,88862000,1234567890
2024-08-02 18:00:00,SALARY PAYMENT,184000,0,88678000,1234567890
2024-08-03 00:00:00,INWARD TRANSFER,5000,0,88673000,1234567890
2024-08-03 06:00:00,BANK CHARGE COMMISSION,184000,0,88489000,1234567890
2024-08-03 12:00:00,SALARY PAYMENT,184000,0,88305000,1234567890
2024-08-03 18:00:00,TRANSFER TO JOHN DOE,0,0,88305000,1234567890
2024-08-04 00:00:00,BANK CHARGE COMMISSION,15000,0,88290000,1234567890
2024-08-04 06:00:00,TRANSFER TO JOHN DOE,184000,0,88106000,1234567890
2024-08-04 12:00:00,SALARY PAYMENT,184000,0,87922000,1234567890
2024-08-04 18:00:00,TRANSFER TO JOHN DOE,15000,0,87907000,1234567890
2024-08-05 00:00:00,TRANSFER TO JOHN DOE,50000,0,87857000,1234567890
2024-08-05 06:00:00,INWARD TRANSFER,15000,0,87842000,1234567890
2024-08-05 12:00:00,ATM WITHDRAWAL,184000,0,87658000,1234567890
2024-08-05 18:00:00,BANK CHARGE COMMISSION,5000,0,87653000,1234567890
2024-08-06 00:00:00,TRANSFER TO JOHN DOE,0,0,87653000,1234567890
2024-08-06 06:00:00,TRANSFER TO JOHN DOE,0,100000,87753000,1234567890
2024-08-06 12:00:00,POS PURCHASE VENDOR X,15000,0,87738000,1234567890
2024-08-06 18:00:00,SALARY PAYMENT,15000,0,87723000,1234567890
2024-08-07 00:00:00,POS PURCHASE VENDOR X,50000,0,87673000,1234567890
2024-08-07 06:00:00,INWARD TRANSFER,0,100000,87773000,1234567890
2024-08-07 12:00:00,TRANSFER TO JOHN DOE,15000,0,87758000,1234567890
2024-08-07 18:00:00,BANK CHARGE COMMISSION,184000,0,87574000,1234567890
2024-08-08 00:00:00,SALARY PAYMENT,184000,0,87390000,1234567890
2024-08-08 06:00:00,BANK CHARGE COMMISSION,5000,0,87385000,1234567890
2024-08-08 12:00:00,POS PURCHASE VENDOR X,5000,0,87380000,1234567890
2024-08-08 18:00:00,POS PURCHASE VENDOR X,15000,0,87365000,1234567890
2024-08-09 00:00:00,ATM WITHDRAWAL,50000,0,87315000,1234567890
2024-08-09 06:00:00,TRANSFER TO JOHN DOE,50000,0,87265000,1234567890
2024-08-09 12:00:00,TRANSFER TO JOHN DOE,50000,0,87215000,1234567890
2024-08-09 18:00:00,SALARY PAYMENT,50000,0,87165000,1234567890
2024-08-10 00:00:00,POS PURCHASE VENDOR X,0,0,87165000,1234567890
2024-08-10 06:00:00,POS PURCHASE VENDOR X,50000,0,87115000,1234567890
2024-08-10 12:00:00,POS PURCHASE VENDOR X,5000,0,87110000,1234567890
2024-08-10 18:00:00,ATM WITHDRAWAL,5000,0,87105000,1234567890
2024-08-11 00:00:00,SALARY PAYMENT,0,100000,87205000,1234567890
2024-08-11 06:00:00,ATM WITHDRAWAL,15000,0,87190000,1234567890
2024-08-11 12:00:00,ATM WITHDRAWAL,184000,0,87006000,1234567890
2024-08-11 18:00:00,TRANSFER TO JOHN DOE,5000,0,87001000,1234567890
2024-08-12 00:00:00,ATM WITHDRAWAL,5000,0,86996000,1234567890
2024-08-12 06:00:00,TRANSFER TO JOHN DOE,0,2400000,89396000,1234567890
2024-08-12 12:00:00,POS PURCHASE VENDOR X,5000,0,89391000,1234567890
2024-08-12 18:00:00,TRANSFER TO JOHN DOE,184000,0,89207000,1234567890
2024-08-13 00:00:00,BANK CHARGE COMMISSION,0,0,89207000,1234567890
2024-08-13 06:00:00,SALARY PAYMENT,50000,0,89157000,1234567890
2024-08-13 12:00:00,INWARD TRANSFER,50000,0,89107000,1234567890
2024-08-13 18:00:00,POS PURCHASE VENDOR X,50000,0,89057000,1234567890
2024-08-14 00:00:00,BANK CHARGE COMMISSION,184000,0,88873000,1234567890
2024-08-14 06:00:00,INWARD TRANSFER,15000,0,88858000,1234567890
2024-08-14 12:00:00,BANK CHARGE COMMISSION,5000,0,88853000,1234567890
2024-08-14 18:00:00,INWARD TRANSFER,184000,0,88669000,1234567890
2024-08-15 00:00:00,INWARD TRANSFER,15000,0,88654000,1234567890
2024-08-15 06:00:00,ATM WITHDRAWAL,0,2400000,91054000,1234567890
2024-08-15 12:00:00,BANK CHARGE COMMISSION,184000,0,90870000,1234567890
2024-08-15 18:00:00,SALARY PAYMENT,0,100000,90970000,1234567890
2024-08-16 00:00:00,BANK CHARGE COMMISSION,15000,0,90955000,1234567890
2024-08-16 06:00:00,POS PURCHASE VENDOR X,184000,0,90771000,1234567890
2024-08-16 12:00:00,SALARY PAYMENT,5000,0,90766000,1234567890
2024-08-16 18:00:00,TRANSFER TO JOHN DOE,15000,0,90751000,1234567890
2024-08-17 00:00:00,SALARY PAYMENT,5000,0,90746000,1234567890
2024-08-17 06:00:00,SALARY PAYMENT,0,100000,90846000,1234567890
2024-08-17 12:00:00,SALARY PAYMENT,5000,0,90841000,1234567890
2024-08-17 18:00:00,BANK CHARGE COMMISSION,184000,0,90657000,1234567890
2024-08-18 00:00:00,BANK CHARGE COMMISSION,184000,0,90473000,1234567890
2024-08-18 06:00:00,POS PURCHASE VENDOR X,50000,0,90423000,1234567890
2024-08-18 12:00:00,POS PURCHASE VENDOR X,5000,0,90418000,1234567890
2024-08-18 18:00:00,ATM WITHDRAWAL,50000,0,90368000,1234567890
2024-08-19 00:00:00,SALARY PAYMENT,15000,0,90353000,1234567890
2024-08-19 06:00:00,TRANSFER TO JOHN DOE,0,2400000,92753000,1234567890
2024-08-19 12:00:00,TRANSFER TO JOHN DOE,15000,0,92738000,1234567890
2024-08-19 18:00:00,ATM WITHDRAWAL,0,2400000,95138000,1234567890
2024-08-20 00:00:00,SALARY PAYMENT,5000,0,95133000,1234567890
2024-08-20 06:00:00,SALARY PAYMENT,184000,0,94949000,1234567890
2024-08-20 12:00:00,SALARY PAYMENT,5000,0,94944000,1234567890
2024-08-20 18:00:00,POS PURCHASE VENDOR X,0,100000,95044000,1234567890
2024-08-21 00:00:00,POS PURCHASE VENDOR X,50000,0,94994000,1234567890
2024-08-21 06:00:00,POS PURCHASE VENDOR X,0,100000,95094000,1234567890
2024-08-21 12:00:00,BANK CHARGE COMMISSION,50000,0,95044000,1234567890
2024-08-21 18:00:00,TRANSFER TO JOHN DOE,15000,0,95029000,1234567890
2024-08-22 00:00:00,TRANSFER TO JOHN DOE,184000,0,94845000,1234567890
2024-08-22 06:00:00,INWARD TRANSFER,15000,0,94830000,1234567890
2024-08-22 12:00:00,INWARD TRANSFER,5000,0,94825000,1234567890
2024-08-22 18:00:00,BANK CHARGE COMMISSION,50000,0,94775000,1234567890
2024-08-23 00:00:00,BANK CHARGE COMMISSION,50000,0,94725000,1234567890
2024-08-23 06:00:00,TRANSFER TO JOHN DOE,15000,0,94710000,1234567890
2024-08-23 12:00:00,SALARY PAYMENT,184000,0,94526000,1234567890
2024-08-23 18:00:00,INWARD TRANSFER,184000,0,94342000,1234567890
2024-08-24 00:00:00,SALARY PAYMENT,15000,0,94327000,1234567890
2024-08-24 06:00:00,ATM WITHDRAWAL,184000,0,94143000,1234567890
2024-08-24 12:00:00,POS PURCHASE VENDOR X,5000,0,94138000,1234567890
2024-08-24 18:00:00,TRANSFER TO JOHN DOE,0,2400000,96538000,1234567890
2024-08-25 00:00:00,ATM WITHDRAWAL,50000,0,96488000,1234567890
2024-08-25 06:00:00,BANK CHARGE COMMISSION,50000,0,96438000,1234567890
2024-08-25 12:00:00,POS PURCHASE VENDOR X,50000,0,96388000,1234567890
2024-08-25 18:00:00,BANK CHARGE COMMISSION,0,0,96388000,1234567890
2024-08-26 00:00:00,INWARD TRANSFER,5000,0,96383000,1234567890
2024-08-26 06:00:00,SALARY PAYMENT,15000,0,96368000,1234567890
2024-08-26 12:00:00,ATM WITHDRAWAL,184000,0,96184000,1234567890
2024-08-26 18:00:00,SALARY PAYMENT,184000,0,96000000,1234567890
2024-08-27 00:00:00,POS PURCHASE VENDOR X,0,2400000,98400000,1234567890
2024-08-27 06:00:00,POS PURCHASE VENDOR X,50000,0,98350000,1234567890
2024-08-27 12:00:00,BANK CHARGE COMMISSION,184000,0,98166000,1234567890
2024-08-27 18:00:00,SALARY PAYMENT,15000,0,98151000,1234567890
2024-08-28 00:00:00,TRANSFER TO JOHN DOE,184000,0,97967000,1234567890
2024-08-28 06:00:00,ATM WITHDRAWAL,50000,0,97917000,1234567890
2024-08-28 12:00:00,POS PURCHASE VENDOR X,15000,0,97902000,1234567890
2024-08-28 18:00:00,POS PURCHASE VENDOR X,50000,0,97852000,1234567890
2024-08-29 00:00:00,SALARY PAYMENT,50000,0,97802000,1234567890
2024-08-29 06:00:00,INWARD TRANSFER,0,100000,97902000,1234567890
2024-08-29 12:00:00,ATM WITHDRAWAL,50000,0,97852000,1234567890
2024-08-29 18:00:00,ATM WITHDRAWAL,15000,0,97837000,1234567890
2024-08-30 00:00:00,POS PURCHASE VENDOR X,0,100000,97937000,1234567890
2024-08-30 06:00:00,SALARY PAYMENT,0,2400000,100337000,1234567890
2024-08-30 12:00:00,ATM WITHDRAWAL,15000,0,100322000,1234567890
2024-08-30 18:00:00,ATM WITHDRAWAL,0,100000,100422000,1234567890
2024-08-31 00:00:00,POS PURCHASE VENDOR X,15000,0,100407000,1234567890
2024-08-31 06:00:00,POS PURCHASE VENDOR X,184000,0,100223000,1234567890
2024-08-31 12:00:00,BANK CHARGE COMMISSION,0,100000,100323000,1234567890
2024-08-31 18:00:00,SALARY PAYMENT,184000,0,100139000,1234567890
2024-09-01 00:00:00,BANK CHARGE COMMISSION,0,2400000,102539000,1234567890
2024-09-01 06:00:00,SALARY PAYMENT,50000,0,102489000,1234567890
2024-09-01 12:00:00,BANK CHARGE COMMISSION,15000,0,102474000,1234567890
2024-09-01 18:00:00,BANK CHARGE COMMISSION,50000,0,102424000,1234567890
2024-09-02 00:00:00,ATM WITHDRAWAL,184000,0,102240000,1234567890
2024-09-02 06:00:00,INWARD TRANSFER,15000,0,102225000,1234567890
2024-09-02 12:00:00,POS PURCHASE VENDOR X,15000,0,102210000,1234567890
2024-09-02 18:00:00,POS PURCHASE VENDOR X,184000,0,102026000,1234567890
2024-09-03 00:00:00,TRANSFER TO JOHN DOE,15000,0,102011000,1234567890
2024-09-03 06:00:00,INWARD TRANSFER,15000,0,101996000,1234567890
2024-09-03 12:00:00,SALARY PAYMENT,0,100000,102096000,1234567890
2024-09-03 18:00:00,INWARD TRANSFER,5000,0,102091000,1234567890
2024-09-04 00:00:00,POS PURCHASE VENDOR X,50000,0,102041000,1234567890
2024-09-04 06:00:00,INWARD TRANSFER,5000,0,102036000,1234567890
2024-09-04 12:00:00,SALARY PAYMENT,15000,0,102021000,1234567890
2024-09-04 18:00:00,TRANSFER TO JOHN DOE,5000,0,102016000,1234567890
2024-09-05 00:00:00,ATM WITHDRAWAL,0,2400000,104416000,1234567890
2024-09-05 06:00:00,SALARY PAYMENT,184000,0,104232000,1234567890
2024-09-05 12:00:00,BANK CHARGE COMMISSION,184000,0,104048000,1234567890
2024-09-05 18:00:00,TRANSFER TO JOHN DOE,5000,0,104043000,1234567890
2024-09-06 00:00:00,SALARY PAYMENT,0,0,104043000,1234567890
2024-09-06 06:00:00,SALARY PAYMENT,184000,0,103859000,1234567890
2024-09-06 12:00:00,BANK CHARGE COMMISSION,5000,0,103854000,1234567890
2024-09-06 18:00:00,POS PURCHASE VENDOR X,5000,0,103849000,1234567890
2024-09-07 00:00:00,ATM WITHDRAWAL,50000,0,103799000,1234567890
2024-09-07 06:00:00,TRANSFER TO JOHN DOE,0,0,103799000,1234567890
2024-09-07 12:00:00,INWARD TRANSFER,50000,0,103749000,1234567890
2024-09-07 18:00:00,ATM WITHDRAWAL,5000,0,103744000,1234567890
2024-09-08 00:00:00,TRANSFER TO JOHN DOE,50000,0,103694000,1234567890
2024-09-08 06:00:00,ATM WITHDRAWAL,50000,0,103644000,1234567890
2024-09-08 12:00:00,POS PURCHASE VENDOR X,5000,0,103639000,1234567890
2024-09-08 18:00:00,INWARD TRANSFER,184000,0,103455000,1234567890
2024-09-09 00:00:00,BANK CHARGE COMMISSION,15000,0,103440000,1234567890
2024-09-09 06:00:00,BANK CHARGE COMMISSION,184000,0,103256000,1234567890
2024-09-09 12:00:00,SALARY PAYMENT,0,100000,103356000,1234567890
2024-09-09 18:00:00,BANK CHARGE COMMISSION,184000,0,103172000,1234567890
2024-09-10 00:00:00,SALARY PAYMENT,5000,0,103167000,1234567890
2024-09-10 06:00:00,TRANSFER TO JOHN DOE,50000,0,103117000,1234567890
2024-09-10 12:00:00,ATM WITHDRAWAL,0,100000,103217000,1234567890
2024-09-10 18:00:00,INWARD TRANSFER,0,2400000,105617000,1234567890
2024-09-11 00:00:00,INWARD TRANSFER,0,2400000,108017000,1234567890
2024-09-11 06:00:00,SALARY PAYMENT,50000,0,107967000,1234567890
2024-09-11 12:00:00,TRANSFER TO JOHN DOE,184000,0,107783000,1234567890
2024-09-11 18:00:00,INWARD TRANSFER,50000,0,107733000,1234567890
2024-09-12 00:00:00,INWARD TRANSFER,15000,0,107718000,1234567890
2024-09-12 06:00:00,ATM WITHDRAWAL,0,100000,107818000,1234567890
2024-09-12 12:00:00,ATM WITHDRAWAL,5000,0,107813000,1234567890
2024-09-12 18:00:00,SALARY PAYMENT,50000,0,107763000,1234567890
2024-09-13 00:00:00,ATM WITHDRAWAL,0,2400000,110163000,1234567890
2024-09-13 06:00:00,TRANSFER TO JOHN DOE,50000,0,110113000,1234567890
2024-09-13 12:00:00,SALARY PAYMENT,50000,0,110063000,1234567890
2024-09-13 18:00:00,TRANSFER TO JOHN DOE,184000,0,109879000,1234567890
2024-09-14 00:00:00,TRANSFER TO JOHN DOE,50000,0,109829000,1234567890
2024-09-14 06:00:00,INWARD TRANSFER,5000,0,109824000,1234567890
2024-09-14 12:00:00,BANK CHARGE COMMISSION,15000,0,109809000,1234567890
2024-09-14 18:00:00,INWARD TRANSFER,15000,0,109794000,1234567890
2024-09-15 00:00:00,ATM WITHDRAWAL,50000,0,109744000,1234567890
2024-09-15 06:00:00,BANK CHARGE COMMISSION,50000,0,109694000,1234567890
